,花旗,台新,國泰,富邦,玉山,中信
2017-06-01,0.3425058029860523,0.5885530222139203,0.2618248179354971,0.6497064426284291,0.5885485788922944,0.5358399920331592
2017-06-02,0.39101363207356704,0.5885530222139203,0.39448579898645536,0.6497064426284291,0.6437134088537398,0.5196704742845697
2017-06-03,0.39101363207356704,0.5885530222139203,0.3926883204801799,0.5767802352620143,0.6334995649603895,0.5386410582804066
2017-06-04,0.3490850465696793,0.5885530222139203,0.3926883204801799,0.5767802352620143,0.6294100911931715,0.5481019093394486
2017-06-05,0.4145043018816248,0.6596903181636945,0.45052462373293584,0.5813067201440276,0.64668834930239,0.5481019093394486
2017-06-06,0.5136219664497347,0.6596903181636945,0.467912972299212,0.5781159590291651,0.6429787371884501,0.5449773725471002
2017-06-07,0.5219546592438364,0.5931847615780181,0.44455411031914516,0.5410717141208099,0.6004835477551639,0.5321112545593513
2017-06-08,0.5156495971398534,0.5929807326373525,0.44455411031914516,0.5410717141208099,0.5948515209805292,0.5279037726899929
2017-06-09,0.5021303901301412,0.5923001653861577,0.4232405016856635,0.5410717141208099,0.5901547343229088,0.5279037726899929
2017-06-10,0.5042989240065555,0.6245112036152217,0.42801396244212664,0.5343707083858101,0.5545126232377661,0.533401038509947
2017-06-11,0.5075068102794997,0.6281369511192522,0.438400783973791,0.4962230141998958,0.5607291318407449,0.5358992716344402
2017-06-12,0.5086525467519059,0.5836246545063593,0.44198403054865637,0.4825733707529302,0.5547511037262968,0.5246533978686622
2017-06-13,0.48681708117815675,0.5567698772358011,0.4527419118154894,0.496414677151837,0.5657649972882766,0.5335584687784138
2017-06-14,0.5283311879099871,0.5688757744057,0.4527419118154894,0.48812210778178067,0.5643058815576779,0.53881491668892
2017-06-15,0.5385233521973614,0.5827829184711861,0.5040408003225317,0.5415392678307082,0.5465577311190478,0.5597689302959988
2017-06-16,0.5127174847784163,0.5710025461791951,0.5002136188757214,0.5228502966016441,0.5185906405166731,0.5652587928663722
2017-06-17,0.5129768674209213,0.5762564800030912,0.585527979306313,0.5447674144961279,0.5432135771833574,0.5804535733263769
2017-06-18,0.5264764150136684,0.5678793409561853,0.585527979306313,0.5471528483591137,0.5622964497082701,0.5730994872225381
2017-06-19,0.5439624184864036,0.5350930804616751,0.6625236177683034,0.5351316047270281,0.5676764638800672,0.5728377877650499
2017-06-20,0.5340989201254596,0.5105638298163795,0.6941504744128565,0.540143408232704,0.6094727829706093,0.5678330838803658
2017-06-21,0.5438957810148713,0.5175438920356543,0.6941504744128565,0.5476516581350369,0.6020632754283091,0.5735281501836729
2017-06-22,0.5402874849954308,0.5413650794013454,0.6613369724455722,0.6091058372396964,0.6086823376364942,0.611003220991285
2017-06-23,0.5442444541313491,0.56814178834685,0.6445019662763378,0.601907291563462,0.5993390982614992,0.5899173495345704
2017-06-24,0.5021648429897193,0.5566955318437674,0.6445019662763378,0.6176088172394779,0.5964960943998848,0.5990169520661068
2017-06-25,0.47525040545597114,0.5158103520671821,0.5666165349165169,0.5727639509708491,0.6147681936884133,0.5635795965011465
2017-06-26,0.4626875271367689,0.5243654880808784,0.5626933902754504,0.6112332219022445,0.6116612884345061,0.5554461447956651
2017-06-27,0.44377509100592477,0.5226701542717145,0.5263314335800577,0.6030066679483717,0.5710797044548541,0.5631158467374884
2017-06-28,0.42237428584657083,0.5393014536490973,0.5263314335800577,0.6072372461050021,0.5614583041850949,0.5755259260842638
2017-06-29,0.4166373613018505,0.5477921485894741,0.5428711469737344,0.6545621483912689,0.5753855869848926,0.5716893530441007
2017-06-30,0.4276875617117888,0.5637867047488749,0.5646040494429592,0.6545621483912689,0.535835280560952,0.5728268517669178
2017-07-01,0.43513858614652556,0.5613096311292465,0.575651515929249,0.6536345358369383,0.559111928190545,0.5430006100701606
2017-07-02,0.4363151365517444,0.5522870355079179,0.5257228581873395,0.6345812307941326,0.537641657110322,0.5172757771753883
2017-07-03,0.43969535538182847,0.5277493920638476,0.5120680402710805,0.6634876069741165,0.537641657110322,0.48971442042780106
