,花旗,index,台新,index,國泰,index,富邦,index,玉山,index,中信,index,元大,index
30,0.06882634582557837,自然人,0.07249714725730505,辦卡,0.08116777955064933,優惠,0.0742978639708445,現金回饋,0.06514917364531957,富邦,0.06530847074317093,資料,0.07891614018112268,銀行
31,0.06789626007117866,查詢,0.07212914143366392,刷卡,0.07580131478697004,這張,0.07320524832421443,xd,0.06446339287010568,現金回饋,0.06419525817368506,線上,0.07891614018112268,消費
32,0.0665011314395791,御璽,0.06771307154997021,富邦,0.07244727430967048,帳戶,0.06883478573769417,線上,0.0630918313196779,御璽,0.06382418731718978,刷卡,0.07634278778391217,玉山
33,0.06603608856237925,線上,0.06660905407904678,調額,0.07177646621421056,持有,0.0677421700910641,消費,0.06034870821882234,線上,0.06345311646069449,現金回饋,0.07376943538670164,三個
34,0.06371087417637997,三個,0.06476902496084107,黑狗,0.07110565811875065,電話,0.06664955444443403,網路,0.059662927443608446,jcb,0.06085562046522746,gogo,0.07205386712189463,日本
35,0.05999053115878114,刷卡,0.06440101913719992,帳戶,0.07043485002329074,真的,0.06337170750454384,悠遊,0.059662927443608446,分行,0.05974240789574159,國泰,0.07033829885708762,辦卡
36,0.05952548828158129,悠遊卡,0.06403301331355878,真的,0.06976404192783082,國泰世華,0.06337170750454384,辦卡,0.058977146668394556,消費,0.0593713370392463,三個,0.06862273059228059,富邦
37,0.05720027389558202,聯徵,0.06403301331355878,xd,0.06976404192783082,御璽,0.06337170750454384,linepay,0.057605585117966776,這張,0.05825812446976043,優惠,0.06776494645987709,資料
38,0.05673523101838217,xd,0.06219298419535307,三個,0.06708080954599119,世界,0.05681601362476344,這張,0.057605585117966776,三個,0.05788705361326514,xd,0.06519159406266657,審核
39,0.055805145263982454,憑證,0.06035295507714736,線上,0.06708080954599119,現金回饋,0.055723397978133374,真的,0.056919804342752886,過程,0.057515982756769855,jcb,0.06347602579785955,線上
40,0.054410016632382895,linepay,0.05998494925350621,linepay,0.06641000145053128,聯徵,0.05463078233150331,活動,0.056234023567538996,國泰,0.05343420333532167,真的,0.06347602579785955,這張
41,0.054410016632382895,生活,0.05998494925350621,現金回饋,0.06641000145053128,查詢,0.05463078233150331,國泰,0.055548242792325106,真的,0.052692061622331095,公司,0.06176045753305254,華南
42,0.05347993087798319,月薪,0.05998494925350621,悠遊,0.06439757716415154,華南,0.05353816668487324,御璽,0.052805119691469546,活存,0.05194991990934051,icash,0.06176045753305254,一卡通
43,0.050224630737584215,登錄,0.05704090266437707,資料,0.06305596097323171,哩程,0.05353816668487324,打槍,0.050061996590613986,linepay,0.051578849052845224,生活,0.06176045753305254,xd
44,0.050224630737584215,推薦,0.05704090266437707,航空,0.061714344782311886,costco,0.05353816668487324,審核,0.049376215815400096,xd,0.05009456562686407,網銀,0.05832932100343851,月薪
45,0.050224630737584215,公司,0.05078480366247765,聯徵,0.06104353668685198,無限卡,0.051352935391613105,世界,0.048690435040186206,打槍,0.049723494770368776,這張,0.05832932100343851,出國
46,0.04882950210598465,謝謝,0.0485767687206308,數位,0.05768949620955242,審核,0.050260319744983045,三個,0.048690435040186206,顯示,0.0489813530573782,中國信託,0.05832932100343851,真的
47,0.04882950210598465,一個,0.04784075707334851,公司,0.05634788001863259,辦卡,0.050260319744983045,gogo,0.048004654264972316,華南,0.04823921134438762,app,0.057471536871035005,貸款
48,0.04789941635158494,國泰,0.04747275124970737,下午,0.05232303144587312,機票,0.04916770409835298,下午,0.048004654264972316,刷卡,0.04749706963139704,過程,0.05489818447382448,刷卡
49,0.04789941635158494,過程,0.04747275124970737,優惠,0.05165222335041321,linepay,0.04807508845172291,貸款,0.046633092714544536,活動,0.046012786205415886,一個,0.05489818447382448,接到
50,0.04743437347438509,哩程,0.04673673960242509,過程,0.0509814152549533,長榮,0.04807508845172291,公司,0.041832627288047305,資料,0.04452850277943472,接到,0.05489818447382448,過程
51,0.04743437347438509,富邦,0.0460007279551428,貸款,0.04963979906403348,拿到,0.046982472805092844,寄出,0.041146846512833415,第一,0.043786361066444145,詢問,0.05404040034142097,顯示
52,0.046969330597185235,成功,0.04563272213150166,月薪,0.04829818287311365,三個,0.04588985715846278,工作,0.041146846512833415,帳戶,0.043786361066444145,下午,0.05404040034142097,公司
53,0.04603924484278553,顯示,0.04563272213150166,網路,0.047904068181720084,里程,0.04588985715846278,進件,0.040461065737619525,貸款,0.04267314849695828,貸款,0.053182616209017465,寄出
54,0.04464411621118597,悠遊,0.04305668136601366,官網,0.04762737477765374,鈦金卡,0.04479724151183271,刷卡,0.040461065737619525,一個,0.04230207764046299,加辦,0.053182616209017465,聯徵
55,0.04417907333398611,貸款,0.041216652247807954,接到,0.04762737477765374,分行,0.04370462586520264,時間,0.040461065737619525,審核,0.04155993592747241,數位,0.053182616209017465,visa
56,0.04417907333398611,進件,0.041216652247807954,一個,0.04762737477765374,gogo,0.04370462586520264,icash,0.040461065737619525,gogo,0.04155993592747241,審核,0.05232483207661396,進度
57,0.043714030456786256,這張,0.04048064060052567,成功,0.04762737477765374,xd,0.04370462586520264,顯示,0.039775284962405635,優惠,0.04118886507097712,華南,0.05232483207661396,網路
58,0.042318901825186696,網路,0.04048064060052567,謝謝,0.04695656668219383,線上,0.04261201021857258,分行,0.039775284962405635,加辦,0.04081779421448183,世界,0.05060926381180694,御璽
59,0.042318901825186696,發現,0.03937662312960224,這張,0.04695656668219383,富邦,0.041519394571942515,無限卡,0.039089504187191745,網路,0.04044672335798654,謝謝,0.05060926381180694,收件
60,0.04185385894798684,請問,0.0390086173059611,查詢,0.044944142395814096,pay,0.041519394571942515,華南,0.037717942636763965,接到,0.03970458164499596,一張,0.05060926381180694,謝謝
61,0.040923773193587136,業務,0.03864061148231995,華南,0.044944142395814096,數位,0.041519394571942515,悠遊卡,0.036346381086336185,晚上,0.0385913690755101,月薪,0.048893695546999925,gogo
62,0.04045873031638728,專員,0.03864061148231995,感謝,0.044273334300354183,年費,0.04042677892531245,活存,0.03566060031112229,生活,0.038220298219014806,活存,0.048893695546999925,linepay
63,0.04045873031638728,送件,0.038272605658678814,工作,0.04360252620489427,白金卡,0.03933416327868238,晚上,0.03566060031112229,感謝,0.037849227362519514,工作,0.04803591141459642,優惠
64,0.03999368743918743,接到,0.03753659401139653,審核,0.04360252620489427,加辦,0.03933416327868238,過程,0.0349748195359084,無限卡,0.037849227362519514,顯示,0.04374699075257888,想到
65,0.03999368743918743,華南,0.03716858818775538,生活,0.04293171810943436,資料,0.038241547632052314,加辦,0.0349748195359084,寄出,0.03747815650602423,帳戶,0.042889206620175375,近三個
66,0.03906360168478772,網銀,0.0364325765404731,登錄,0.04293171810943436,過程,0.038241547632052314,成功,0.03428903876069451,原本,0.03747815650602423,打槍,0.04031585422296485,活動
67,0.03859855880758787,審核,0.035328559069549674,時間,0.04293171810943436,jcb,0.038241547632052314,業務,0.03428903876069451,網銀,0.03673601479303365,悠遊,0.038600285958157836,國泰
68,0.037668473053188156,世界,0.035328559069549674,jcb,0.04159010191851453,網銀,0.03650223578994566,wali,0.03360325798548062,謝謝,0.03599387308004307,感謝,0.03774250182575433,成功
69,0.0372034301759883,時間,0.033856535774985104,加辦,0.04091929382305462,一個,0.03605631633879218,進度,0.03291747721026673,定存,0.03599387308004307,送件,0.03688471769335082,工作
70,0.0372034301759883,優惠,0.03348852995134396,拿到,0.04024848572759471,貸款,0.03605631633879218,月薪,0.03291747721026673,月薪,0.03562280222354778,免年費,0.036026933560947313,生活
71,0.03673838729878845,打槍,0.03348852995134396,一張,0.04024848572759471,一年,0.03496370069216212,無照,0.03291747721026673,核准,0.034138518797566623,網路,0.036026933560947313,活存
72,0.03580830154438874,補件,0.03348852995134396,顯示,0.038236061441214976,悠遊,0.03496370069216212,白金卡,0.03223169643505284,詢問,0.03376744794107133,visa,0.036026933560947313,悠遊
73,0.03534325866718889,確認,0.03275251830406167,發現,0.038236061441214976,打槍,0.03387108504553205,感謝,0.03223169643505284,app,0.033396377084576045,學貸,0.03516914942854381,進件
74,0.03487821578998904,告知,0.03275251830406167,打槍,0.038236061441214976,顯示,0.03387108504553205,謝謝,0.03223169643505284,下午,0.03302530622808075,告知,0.03516914942854381,補件
75,0.03487821578998904,下午,0.03164850083313825,送件,0.03756525334575506,中國信託,0.03387108504553205,新業務,0.03223169643505284,拿到,0.03302530622808075,進件,0.03516914942854381,海外
76,0.03487821578998904,拿到,0.0312804950094971,鈦金卡,0.03756525334575506,補件,0.03387108504553205,小白,0.03154591565983895,告知,0.03265423537158547,分行,0.03345358116373679,原本
77,0.03441317291278918,感謝,0.0312804950094971,元大,0.03689444525029515,時間,0.03387108504553205,補件,0.03086013488462506,成功,0.03265423537158547,無限卡,0.03345358116373679,定存
78,0.03441317291278918,工作,0.030912489185855964,分期,0.03689444525029515,接到,0.032778469398901985,送件,0.03086013488462506,公司,0.03191209365859489,拿到,0.032595797031333286,告知
79,0.03441317291278918,詢問,0.03054448336221482,近三個,0.03689444525029515,感謝,0.032778469398901985,希望,0.03086013488462506,數位,0.03191209365859489,成功,0.032595797031333286,數位
80,0.03394813003558933,第一,0.03017647753857368,確認,0.03622363715483524,網路,0.032778469398901985,優惠,0.03017435410941117,存款,0.0315410228020996,學生,0.032595797031333286,國外
81,0.03348308715838948,gogo,0.03017647753857368,告知,0.03622363715483524,支付,0.03168585375227192,一個,0.029488573334197278,收件,0.03079888108910902,饗樂,0.032595797031333286,希望
82,0.033018044281189624,帳單,0.03017647753857368,原本,0.03622363715483524,亞萬,0.03168585375227192,發現,0.029488573334197278,元大,0.03079888108910902,收件,0.032595797031333286,帳戶
83,0.03255300140398977,晚上,0.029440465891291394,希望,0.035552829059375325,海外,0.03168585375227192,永豐,0.029488573334197278,新光,0.03042781023261373,line,0.032595797031333286,打槍
84,0.03255300140398977,點數,0.02907246006765025,帳單,0.035552829059375325,生活,0.03168585375227192,接到,0.029488573334197278,停車,0.03042781023261373,小白,0.032595797031333286,發現
85,0.03255300140398977,打電話,0.02907246006765025,第一,0.03488202096391541,這次,0.03168585375227192,存款,0.028802792558983388,發現,0.03005673937611844,第一,0.031738012898929774,master
86,0.03255300140398977,學貸,0.02907246006765025,活存,0.03488202096391541,發現,0.03168585375227192,登錄,0.028802792558983388,鈦金卡,0.03005673937611844,業務,0.031738012898929774,金額
87,0.03208795852678991,帳戶,0.028336448420367966,世界,0.03421121286845551,金融,0.03168585375227192,元大鑽金,0.028117011783769498,附卡,0.03005673937611844,補件,0.031738012898929774,一張
88,0.031157872772390207,白金卡,0.02760043677308568,想到,0.03421121286845551,累積,0.03059323810564185,詢問,0.028117011783769498,新業務,0.02968566851962315,發現,0.031738012898929774,臨櫃
89,0.03069282989519035,小白,0.02760043677308568,早上,0.033540404772995594,一張,0.03059323810564185,掛號,0.028117011783769498,掛號,0.02968566851962315,元大,0.03088022876652627,一個
90,0.030227787017990497,jcb,0.02760043677308568,元大鑽金,0.03286959667753568,台灣,0.03059323810564185,手機,0.028117011783769498,一張,0.02931459766312786,早上,0.03088022876652627,qq
91,0.029762744140790644,有人,0.02760043677308568,通路,0.03286959667753568,自動,0.03059323810564185,app,0.027431231008555608,進度,0.02860219160133262,生日,0.030022444634122764,下午
92,0.02929770126359079,分享,0.02760043677308568,寄出,0.03269642748911053,加碼,0.03029999049200421,尊御,0.027431231008555608,希望,0.02857245595013728,金額,0.030022444634122764,app
93,0.02929770126359079,第一次,0.02723243094944454,詢問,0.03219878858207577,進件,0.029500622459011788,網銀,0.026745450233341718,打電話,0.02857245595013728,晚上,0.029164660501719255,很多
94,0.02899273851223558,寰旅,0.026864425125803396,進度,0.03219878858207577,詢問,0.029500622459011788,一張,0.026745450233341718,送件,0.02857245595013728,新業務,0.029164660501719255,送件
95,0.028832658386390937,原本,0.026864425125803396,進件,0.03219878858207577,謝謝,0.029500622459011788,樂天,0.02643003726355307,指辦,0.02857245595013728,確認,0.028306876369315746,點數
96,0.028832658386390937,一張,0.026864425125803396,補件,0.03219878858207577,金額,0.029500622459011788,台北,0.026059669458127828,大概,0.02857245595013728,白金卡,0.028306876369315746,確認
97,0.028832658386390937,大概,0.026496419302162254,全家,0.031527980486615856,公司,0.029500622459011788,學貸,0.026059669458127828,近三個,0.02857245595013728,qq,0.02744909223691224,mastercard
98,0.028832658386390937,icash,0.026496419302162254,網購,0.031527980486615856,萬里通,0.02840800681238172,信用,0.026059669458127828,外幣,0.02857245595013728,時間,0.02744909223691224,澳盛
99,0.028367615509191084,紅利,0.026496419302162254,小白,0.031175663419849578,nt,0.02840800681238172,email,0.026059669458127828,中國信託,0.028201385093641992,寄出,0.02744909223691224,手續費
