,花旗,台新,國泰,富邦,玉山,中信
2017-06-01,0.3425058029860523,0.5628654166642914,0.2618248179354971,0.6417517445112401,0.5885485788922944,0.539826209560554
2017-06-02,0.39101363207356704,0.5628654166642914,0.38015766939467277,0.6417517445112401,0.5885485788922944,0.5123604941518531
2017-06-03,0.39101363207356704,0.5628654166642914,0.4007076551575028,0.6417517445112401,0.5982567670596541,0.5123604941518531
2017-06-04,0.371107814146295,0.5628654166642914,0.4007076551575028,0.6417517445112401,0.5987621686122522,0.5566875466846104
2017-06-05,0.4384701349272145,0.6585052140238721,0.4503041697490133,0.6417517445112401,0.6297875428728998,0.5566875466846104
2017-06-06,0.5275816993739355,0.6585052140238721,0.4503041697490133,0.6141582937874902,0.6187617574666748,0.5655095429853689
2017-06-07,0.5488507594685555,0.5834438957785925,0.4588579426194195,0.6141582937874902,0.562245596013808,0.5854819377375402
2017-06-08,0.5368612610472514,0.5724790787369334,0.4588579426194195,0.6141582937874902,0.562245596013808,0.5549643450515352
2017-06-09,0.5184167349829332,0.5750453119896763,0.4588579426194195,0.6141582937874902,0.562245596013808,0.5549643450515352
2017-06-10,0.5220192281696451,0.6176096332358102,0.4588579426194195,0.5715216504508184,0.562245596013808,0.5474353453375811
2017-06-11,0.5401466614176315,0.6326054682090584,0.4807505120287442,0.5404955521053089,0.5726041478389144,0.5491912997476641
2017-06-12,0.544678606736678,0.6056907968453354,0.5113247914359171,0.5404955521053089,0.5769968342292878,0.5718332288773442
2017-06-13,0.5086100166721761,0.573752105487719,0.517008230081336,0.5404955521053089,0.5661325489102009,0.5770530968709799
2017-06-14,0.5390038631373868,0.5821690015722901,0.517008230081336,0.5404955521053089,0.5629824374636152,0.5571178873155385
2017-06-15,0.5509660855950779,0.6070347388248055,0.5660137055540508,0.6208488331708389,0.5407892397923629,0.590218917626705
2017-06-16,0.5149021957782156,0.5963583440014476,0.5683416209721553,0.629474007962139,0.5278682104729432,0.5795321416147664
2017-06-17,0.5078717553569234,0.6212291245530631,0.6972123130349909,0.629474007962139,0.6399849170001471,0.564729762749292
2017-06-18,0.513658293201688,0.6239391531075187,0.6972123130349909,0.6214623812321133,0.6304717318361203,0.6115741615414272
2017-06-19,0.5344680485927507,0.6135317299876549,0.6972123130349909,0.6214623812321133,0.6173253016811352,0.6115741615414272
2017-06-20,0.5322715540761471,0.5536563067967859,0.6972123130349909,0.6670206595466344,0.6173253016811352,0.6368704203861643
2017-06-21,0.5309948267152708,0.5501359965712223,0.6972123130349909,0.6707168630320843,0.5993061532581898,0.6425714024206834
2017-06-22,0.5277508453159515,0.568532690164021,0.6472266004285309,0.7052797890252791,0.6301916311949765,0.66594121279882
2017-06-23,0.5433928917111864,0.6003811698329854,0.6293460794829635,0.6735099004294778,0.6593290938224711,0.6689454745146166
2017-06-24,0.5013805532280959,0.5851319531699196,0.6293460794829635,0.6735099004294778,0.6491912961986183,0.7062896292806929
2017-06-25,0.473393380800471,0.5313063794503938,0.5458008572635423,0.6426397590373573,0.6491912961986183,0.648399010496969
2017-06-26,0.46331045065968496,0.528584142876743,0.5275467291549224,0.6479593120289516,0.5869259867283632,0.7166861598464009
2017-06-27,0.4485225185057561,0.5179599879277188,0.5809213860763415,0.6479593120289516,0.5209809127614288,0.6833920266743511
2017-06-28,0.4433787186594609,0.5384683878253044,0.5809213860763415,0.6628726502643503,0.5218131058595183,0.6481134039112773
2017-06-29,0.4352756486130029,0.5241050792218179,0.5809213860763415,0.6836339928853189,0.5545806577837588,0.6420042372782199
2017-06-30,0.44171992945556526,0.5611126622856852,0.6203078568564454,0.6836339928853189,0.5156323775506882,0.6386007558290366
2017-07-01,0.4515022034320046,0.568145980888715,0.6312620283463277,0.6823971761462114,0.5494156514232216,0.6346118902987383
2017-07-02,0.444900774256028,0.5675236949819309,0.5474378506315072,0.6614750771481381,0.522500271707016,0.6174559321663985
2017-07-03,0.44681502745970975,0.5533031857778439,0.5448413143642105,0.7275816016841148,0.522500271707016,0.5732213005330711
2017-07-04,0.48534951078703814,0.5624875711919866,0.5448413143642105,0.7275816016841148,0.5165126136389719,0.5358758331714695
2017-07-05,0.4812573749537368,0.559121084037164,0.5602863527144794,0.7275816016841148,0.5253087713453538,0.5358758331714695
2017-07-06,0.46669014249782725,0.5563675962164291,0.5602863527144794,0.7122116802738963,0.5638346136878811,0.5564007552862034
2017-07-07,0.45141613149238113,0.5595920329901327,0.5284402659133044,0.7122116802738963,0.5866620031597326,0.5626687974920433
2017-07-08,0.4446756721202299,0.5321451264702037,0.5929057621352262,0.7122116802738963,0.5861591553462934,0.5667470498660407
2017-07-09,0.43788763770698047,0.5399303430231317,0.5929057621352262,0.6871353383684741,0.5362553312041708,0.5414758742700295
2017-07-10,0.42001332755810805,0.5118391709497825,0.537472104772382,0.677244840930104,0.5931029453536418,0.49312235432838836
2017-07-11,0.4722511141966929,0.5099249314562733,0.5845046486658781,0.7410868548383387,0.5224526470236964,0.49312235432838836
2017-07-12,0.5054295535461949,0.48896671475290276,0.7110936673235856,0.7226602941578005,0.5270541866875955,0.507814137173378
2017-07-13,0.5132631565335882,0.48593341003157653,0.7110936673235856,0.7585666189162399,0.519373571634917,0.5459994740277436
2017-07-14,0.507544448774606,0.48593341003157653,0.7110936673235856,0.7585666189162399,0.5014035526502542,0.5786929167061787
2017-07-15,0.4835372702407945,0.4652199642012766,0.6586246636951858,0.7603482438463827,0.4893372573037242,0.5848839048359057
2017-07-16,0.507250190737182,0.48016786912215853,0.6586246636951858,0.7839098257971682,0.4893372573037242,0.55669947716271
