,花旗,index,台新,index,國泰,index,富邦,index,玉山,index,中信,index,元大,index
30,0.07620586777085718,查詢,0.07395353048236633,三個,0.08099597428389556,查詢,0.07227138843265069,線上,0.06926919874628903,分行,0.06629972036873041,資料,0.07574819772465356,富邦
31,0.07439144234774153,線上,0.06989510502906573,悠遊,0.07758561747194206,御璽,0.07104644964565661,現金回饋,0.06688060568607217,線上,0.06588274099534218,三個,0.07574819772465356,銀行
32,0.071972208450254,聯徵,0.06854229654463222,帳戶,0.07758561747194206,現金回饋,0.06737163328467437,網路,0.06608440799933321,過程,0.0650487822485657,gogo,0.07383052183289018,辦卡
33,0.06894816607839459,月薪,0.06718948806019868,線上,0.07588043906596532,世界,0.06737163328467437,辦卡,0.06608440799933321,三個,0.06338086475501273,國泰,0.07191284594112679,審核
34,0.06894816607839459,linepay,0.06538574341428731,xd,0.0733226714570002,華南,0.06737163328467437,linepay,0.06528821031259426,悠遊,0.058377112274353826,xd,0.07095400799524511,資料
35,0.06894816607839459,自然人,0.06448387109133162,黑狗,0.07161749305102344,審核,0.06002200056270989,御璽,0.0644920126258553,國泰,0.0571261741541891,回饋,0.06807749415760003,華南
36,0.06108565591156012,xd,0.06358199876837593,資料,0.07076490384803508,航空,0.06002200056270989,打槍,0.06130722187889949,活存,0.05670919478080086,生活,0.06711865621171834,線上
37,0.059876038962816354,過程,0.06358199876837593,linepay,0.0699123146450467,回饋,0.06002200056270989,審核,0.05971482650542158,現金回饋,0.055458256660636134,icash,0.06520098031995496,月薪
38,0.059876038962816354,生活,0.0622291902839424,現金回饋,0.06735454703608157,這張,0.058797061775715816,國泰,0.055733838071726806,linepay,0.053790339167083166,真的,0.06424214237407327,貸款
39,0.059876038962816354,富邦,0.06177825412246456,回饋,0.06735454703608157,costco,0.05634718420172766,gogo,0.055733838071726806,顯示,0.053373359793694924,公司,0.06040679059054651,過程
40,0.058061613539700706,公司,0.06132731796098671,聯徵,0.06394419022412808,辦卡,0.05634718420172766,三個,0.05493764038498785,華南,0.05295638042030668,jcb,0.05944795264466482,接到
41,0.056851996590956945,進件,0.06087638179950887,消費,0.06223901181815133,真的,0.05634718420172766,悠遊,0.0541414426982489,jcb,0.05295638042030668,過程,0.05944795264466482,寄出
42,0.05624718811658506,悠遊卡,0.05681795634620828,過程,0.06138642261516295,linepay,0.055122245414733574,下午,0.0541414426982489,打槍,0.05253940104691844,網銀,0.05848911469878313,鑽金
43,0.05624718811658506,貸款,0.05591608402325259,月薪,0.06053383341217458,gogo,0.0538973066277395,貸款,0.053345245011509945,真的,0.04795262793964779,貸款,0.05848911469878313,xd
44,0.05322314574472565,國泰,0.05591608402325259,真的,0.05882865500619783,富邦,0.052672367840745415,寄出,0.05254904732477099,這張,0.04795262793964779,接到,0.05848911469878313,聯徵
45,0.05261833727035377,憑證,0.05591608402325259,貸款,0.05882865500619783,線上,0.05144742905375134,進件,0.04856805889107622,xd,0.047118669192871304,下午,0.056571438807019744,公司
46,0.05019910337286624,消費,0.05546514786177475,下午,0.05712347660022108,分行,0.05022249026675726,世界,0.046179465830859356,gogo,0.04545075169931834,加辦,0.056571438807019744,進度
47,0.0500465656324887,哩程,0.054112339377341216,公司,0.05627088739723271,三個,0.05022249026675726,真的,0.046179465830859356,資料,0.04545075169931834,消費,0.055612600861138055,御璽
48,0.04959429489849435,審核,0.04779923311665141,接到,0.055418298194244334,無限卡,0.04899755147976318,這張,0.046179465830859356,審核,0.04545075169931834,數位,0.055612600861138055,收件
49,0.04898948642412247,送件,0.044642679986306506,工作,0.05371311978826759,過程,0.0477726126927691,公司,0.046179465830859356,貸款,0.045033772325930095,審核,0.055612600861138055,顯示
50,0.04838467794975059,悠遊,0.04374080766335082,生活,0.05286053058527921,數位,0.0477726126927691,icash,0.0453832681441204,加辦,0.04419981357915361,中國信託,0.054653762915256365,回饋
51,0.047779869475378704,顯示,0.04374080766335082,數位,0.05286053058527921,xd,0.0477726126927691,工作,0.04299467508390354,接到,0.04419981357915361,華南,0.053694924969374676,日本
52,0.047175061001006824,打槍,0.043289871501872974,審核,0.05200794138229083,jcb,0.04532273511878094,分行,0.04299467508390354,帳戶,0.04336585483237713,app,0.052736087023492986,gogo
53,0.047175061001006824,接到,0.04103519069448376,華南,0.050302762976314086,鈦金卡,0.04532273511878094,活存,0.04140227971042563,晚上,0.042948875458988886,這張,0.052736087023492986,一卡通
54,0.04657025252663494,補件,0.04103519069448376,查詢,0.049450173773325716,網銀,0.044097796331786863,過程,0.04140227971042563,生活,0.042948875458988886,月薪,0.0508184111317296,出國
55,0.04596544405226306,活動,0.04103519069448376,加辦,0.049450173773325716,貸款,0.044097796331786863,無限卡,0.039809884336947716,寄出,0.042948875458988886,活存,0.0508184111317296,網路
56,0.04596544405226306,業務,0.03968238221005023,打槍,0.049450173773325716,資料,0.04287285754479278,華南,0.03901368665020877,無限卡,0.04086397859204768,悠遊,0.04985957318584791,linepay
57,0.04596544405226306,華南,0.039231446048572385,jcb,0.049450173773325716,國泰世華,0.04287285754479278,晚上,0.03821748896346981,核准,0.040446999218659435,工作,0.04985957318584791,這張
58,0.044151018629147415,網路,0.03878050988709454,送件,0.04859758457033734,打槍,0.04287285754479278,加辦,0.03821748896346981,定存,0.040446999218659435,打槍,0.04794189729408453,近三個
59,0.04233659320603177,世界,0.0383295737256167,元大,0.04774499536734896,優惠,0.041647918757798705,業務,0.037421291276730856,月薪,0.04003001984527119,一個,0.04794189729408453,真的
60,0.041731784731659886,一個,0.03742770140266101,成功,0.04774499536734896,白金卡,0.041647918757798705,顯示,0.035828895903252944,一個,0.04003001984527119,詢問,0.04698305934820284,visa
61,0.041731784731659886,gogo,0.03742770140266101,近三個,0.04774499536734896,補件,0.04042297997080462,月薪,0.035828895903252944,感謝,0.04003001984527119,送件,0.04218886961879439,國泰
62,0.041126976257288,工作,0.03742770140266101,航空,0.046039816961372215,加辦,0.039198041183810546,無照,0.035828895903252944,網路,0.03919606109849471,世界,0.0412300316729127,消費
63,0.041126976257288,下午,0.03562395675674963,活存,0.04348204935240709,接到,0.03797310239681646,進度,0.035828895903252944,網銀,0.03919606109849471,帳戶,0.04027119372703101,工作
64,0.04052216778291612,這張,0.03562395675674963,這張,0.04262946014941872,生活,0.03797310239681646,白金卡,0.035032698216513995,數位,0.037945122978329984,顯示,0.04027119372703101,活存
65,0.04052216778291612,學貸,0.03517302059527179,網路,0.041776870946430344,顯示,0.03797310239681646,消費,0.03423650052977504,下午,0.0371111642315535,進件,0.04027119372703101,悠遊
66,0.04052216778291612,晚上,0.03427114827231611,一個,0.0400716925404536,悠遊,0.03797310239681646,新業務,0.03423650052977504,收件,0.03669418485816526,優惠,0.04027119372703101,想到
67,0.03991735930854424,推薦,0.033820212110838264,寄出,0.0400716925404536,進件,0.03674816360982239,小白,0.033440302843036084,詢問,0.03627720548477702,學貸,0.04027119372703101,生活
68,0.03931255083417235,網銀,0.03336927594936042,世界,0.0400716925404536,一年,0.035523224822828305,元大鑽金,0.033440302843036084,新光,0.03544324673800053,分行,0.03931235578114931,補件
69,0.03870774235980047,專員,0.03336927594936042,鈦金卡,0.03921910333746522,中國信託,0.035523224822828305,時間,0.033440302843036084,原本,0.03544324673800053,學生,0.03931235578114931,進件
70,0.03870774235980047,告知,0.032918339787882576,進件,0.03921910333746522,送件,0.035523224822828305,送件,0.03264410515629713,app,0.03460928799122406,饗樂,0.03739467988938593,定存
71,0.03810293388542859,小白,0.032918339787882576,補件,0.037513924931488474,網路,0.03429828603583422,永豐,0.03264410515629713,告知,0.03460928799122406,網路,0.036435841943504244,數位
72,0.03749812541105671,成功,0.03246740362640473,進度,0.037513924931488474,新業務,0.03429828603583422,回饋,0.03264410515629713,第一,0.034192308617835815,刷卡,0.036435841943504244,打槍
73,0.03568369998794106,謝謝,0.03246740362640473,小白,0.037513924931488474,核准,0.03429828603583422,成功,0.03184790746955818,掛號,0.03377532924444757,補件,0.035477003997622554,成功
74,0.03568369998794106,感謝,0.03201646746492689,元大鑽金,0.0366613357285001,月薪,0.03429828603583422,掛號,0.03184790746955818,公司,0.03377532924444757,無限卡,0.03355932810585917,謝謝
75,0.035078891513569174,jcb,0.03201646746492689,第一,0.0366613357285001,刷卡,0.033073347248840146,樂天,0.03184790746955818,元大,0.03377532924444757,業務,0.03355932810585917,原本
76,0.035078891513569174,icash,0.0311145951419712,學貸,0.03580874652551172,匯豐,0.033073347248840146,學貸,0.03184790746955818,進度,0.03335834987105933,元大,0.03260049015997748,臨櫃
77,0.034474083039197294,白金卡,0.030663658980493357,一張,0.03580874652551172,這次,0.033073347248840146,接到,0.03184790746955818,新業務,0.03335834987105933,小白,0.03260049015997748,送件
78,0.03386927456482541,活存,0.030212722819015513,刷卡,0.03495615732252335,一個,0.033073347248840146,存款,0.03184790746955818,鈦金卡,0.03335834987105933,收件,0.03164165221409579,下午
79,0.03326446609045353,第一,0.030212722819015513,早上,0.03495615732252335,樂天,0.03184840846184606,一個,0.03105170978281922,存款,0.03294137049767109,告知,0.0306828142682141,app
80,0.032054849141709765,時間,0.030212722819015513,告知,0.03410356811953497,機票,0.030623469674851987,網銀,0.03068551247022343,指辦,0.03252439112428285,成功,0.0306828142682141,帳戶
81,0.031450040667337885,數位,0.029310850496059828,想到,0.0332509789165466,公司,0.030623469674851987,補件,0.030255512096080267,中國信託,0.03252439112428285,感謝,0.02972397632233241,一張
82,0.031450040667337885,第一次,0.028859914334581984,優惠,0.0332509789165466,感謝,0.030623469674851987,白金,0.02945931440934131,送件,0.032107411750894606,新業務,0.028765138376450717,告知
83,0.030845232192966,學生,0.028859914334581984,確認,0.0332509789165466,拿到,0.030623469674851987,信用,0.02945931440934131,進件,0.031690432377506364,visa,0.028765138376450717,掛號
84,0.030845232192966,核准,0.02840897817310414,感謝,0.032398389713558226,兆豐,0.029398530887857908,詢問,0.02866311672260236,近三個,0.031690432377506364,謝謝,0.027806300430569027,澳盛
85,0.030845232192966,帳戶,0.02840897817310414,官網,0.03154580051056985,元大,0.029398530887857908,中國信託,0.02866311672260236,打電話,0.03127345300411812,進度,0.027806300430569027,無照
86,0.030240423718594117,近三個,0.02840897817310414,顯示,0.03154580051056985,詢問,0.029398530887857908,饗樂,0.027866919035863403,這次,0.03085647363072988,晚上,0.027806300430569027,確認
87,0.030240423718594117,掛號,0.02840897817310414,時間,0.030925972051201397,年費,0.029398530887857908,台北,0.027866919035863403,聯邦,0.03085647363072988,免年費,0.027806300430569027,刷卡
88,0.030240423718594117,確認,0.027958042011626296,拿到,0.030693211307581476,一張,0.029398530887857908,謝謝,0.027866919035863403,成功,0.03085647363072988,早上,0.027806300430569027,扣繳
89,0.029635615244222237,原本,0.027507105850148452,網銀,0.029840622104593102,發現,0.029398530887857908,感謝,0.027866919035863403,希望,0.03085647363072988,寄出,0.026847462484687338,薪轉
90,0.029635615244222237,分行,0.027507105850148452,匯豐,0.029840622104593102,寄出,0.029398530887857908,定存,0.02707072134912445,謝謝,0.03085647363072988,白金卡,0.026847462484687338,這次
91,0.029030806769850353,無照,0.027056169688670608,原本,0.02898803290160473,下午,0.02817359210086383,告知,0.02707072134912445,刷卡,0.030022514883953397,拿到,0.025888624538805645,婉拒
92,0.028425998295478472,本來,0.026605233527192768,分行,0.02898803290160473,業務,0.02817359210086383,學生,0.02707072134912445,補件,0.030022514883953397,第一,0.025888624538805645,優惠
93,0.028425998295478472,寄出,0.026605233527192768,學生,0.02898803290160473,成功,0.02817359210086383,鈦金卡,0.02707072134912445,回饋,0.02877157676378867,一張,0.024929786592923955,希望
94,0.02782118982110659,打電話,0.02570336120423708,白金卡,0.028135443698616355,進度,0.02817359210086383,大概,0.02707072134912445,外幣,0.027937618017012188,qq,0.024929786592923955,存款
95,0.02782118982110659,匯豐,0.02570336120423708,加上,0.028135443698616355,網購,0.02817359210086383,早上,0.026274523662385495,附上,0.027937618017012188,確認,0.023970948647042266,一年
96,0.02782118982110659,系統,0.025252425042759236,第一次,0.028135443698616355,活動,0.02694865331386975,第一,0.026274523662385495,開戶,0.027520638643623946,核准,0.023970948647042266,金額
97,0.02782118982110659,詢問,0.025252425042759236,無照,0.02728285449562798,掛號,0.02694865331386975,黑狗,0.026274523662385495,無照,0.027103659270235704,匯豐,0.023970948647042266,時間
98,0.027216381346734708,大概,0.025252425042759236,薪轉,0.02728285449562798,台幣,0.02694865331386975,一張,0.026274523662385495,早上,0.026686679896847462,希望,0.023970948647042266,速度
99,0.026611572872362824,進度,0.02480148888128139,當天,0.02728285449562798,自然人,0.02694865331386975,希望,0.026274523662385495,發現,0.02626970052345922,樂天,0.023970948647042266,影本
